,Tweet,Date,Sentiment_Vader,Sentiment_Blob
3709,AAPL4inch iPhone 6 Five Reasons Apple Wont Make IthttptcopZaHEFQWLo,2022-11-12,0.0,0.0
3710,Apple to Open New Research Site in Japan AAPL aapl,2022-11-12,0.0,0.06818181818181818
3711,Apple Inc SEO A Walk Through The Mystery Of AAPL,2022-11-12,0.0,0.0
3712,No  TV update for me yet,2022-11-13,-0.296,0.0
3713,Dashlane Introduces Password Changer Allowing Users to Change Multiple Passwords With One Click Mac Blog AAPL,2022-11-13,0.0,0.0
3714,BLOCK TRADE detected in AAPL,2022-11-13,-0.5622,0.0
3715,YouTube on Apple TV just got a whole lot better   youtube via ,2022-11-14,0.4404,0.35
3716,APPLE Intraday Comments  Updated RANGE  PREMIUM USERS  aapl Stockaction trading Stocks MKt,2022-11-14,0.0,0.0
3717,Apple plans to build a technical center in Yokohama Japan adding dozens of jobs AAPL,2022-11-14,0.0,-0.05
3718, is reportedly hiring fashionfocused staff for its physical stores FTDaily FashionTech,2022-11-14,0.0,0.0
3719,  is reportedly hiring fashionfocused staff for its physical stores FTDaily FashionTech,2022-11-15,0.0,0.0
3720,AAPL iPad wins in ranking for best Android tablets  Seems reasonable right,2022-11-15,0.836,0.4464285714285714
3721,Perceiving Misalignment Facebook Vs Apple Ello AAPL Ello,2022-11-15,0.0,0.0
3722,  is reportedly hiring fashionfocused staff for its physical stores FTDaily FashionTech,2022-11-16,0.0,0.0
3723, Thanks for all the AAPL coverage were all so deeply invested in this one stock in my biz you cant ignore it,2022-11-16,0.6136,0.1
3724,2015 to be the year of biometrics wearables cryptocurrency and streaming AAPL aapl,2022-11-16,0.0,0.0
3725,my iPhone is fucked Thanks  and  what great help you were Where can i get a new iPhone from,2022-11-16,0.6486,0.1340909090909091
3726,Loving the Samsung one with Kristen Bell  Watch the weekends new TV ads from   and more,2022-11-17,0.5994,0.4121212121212121
3727,Trade AAPL FREE Nightly Updates are posted here on Twitter or you can visit the Trade AAPL FREE website here,2022-11-17,0.8429,0.4
3728,Apple again orders app developer to remove a useful and popular feature via Geek  dictatorship,2022-11-17,0.5994,0.44999999999999996
3729,Top iPhone and iPad games of 2014  Apple names Monument Valley amp Threes Tuesday 9 December,2022-11-17,0.2023,0.5
3730,WHY CANT I JUST DATE ME WHY CANT I CLONE ME come thru ,2022-11-18,0.0,0.0
3731, and  refuse to make full federal workforce diversity data public Diversity Tech technology jobs,2022-11-18,-0.296,0.175
3732,The pop up message box on Iphones is terrible ,2022-11-18,-0.4767,-1.0
3733,  is awesome Thank You,2022-11-19,0.765,1.0
3734,2015  MacBookAir Release May be The Best Mac Yet,2022-11-19,0.6369,1.0
3735,Thank you ,2022-11-19,0.3612,0.0
3736,Why Apple and Microsoft Should be Worried About Googles Chromebooks AAPL aapl,2022-11-19,-0.296,0.0
3737,AAPLApple AAPL Stock Is Falling Today Amid iPod Pricing LawsuithttptcoIleRHoXjc3,2022-11-20,-0.1531,0.0
3738,New  Patent From PrimeSense Covers KinectStyle 3D SpaceåÊMapping via  cooltech,2022-11-20,0.0,0.13636363636363635
3739, New  Patent From PrimeSense Covers KinectStyle 3D SpaceåÊMapping via  cooltech,2022-11-20,0.0,0.13636363636363635
3740, it really makes it hard to spend money on apps with functionality that might soon disappear on the Today Menu  Please stop this,2022-11-21,-0.3535,-0.04583333333333334
3741, Studio at 45000 ft  One outlet  4 computers   we need the batteries of the future NoW,2022-11-21,0.0,0.0
3742,Apple Inc GoPro Inc Products Are GoTo Gifts Analyst AAPL,2022-11-21,0.0,0.0
3743,Ive tried turning it off and on whats my problem here,2022-11-21,-0.4019,0.0
3744, Ive tried turning it off and on whats my problem here,2022-11-22,-0.4019,0.0
3745, Ive tried turning it off and on whats my problem here,2022-11-22,-0.4019,0.0
3746, What to Expect in 2015,2022-11-22,0.0,0.0
3747,APPLE Intraday Comments  Updated RANGE  PREMIUM USERS  aapl Stockaction trading Stocks MKt,2022-11-23,0.0,0.0
3748,  is reportedly hiring fashionfocused staff for its physical stores FTDaily FashionTech,2022-11-23,0.0,0.0
3749,Apple wins patent for 3D iPhone UI w motion gestures reassigns   AAPL,2022-11-23,0.5719,0.3
3750,AAPLPM Abe says Apple to build technical center in JapanhttptcoDeavV9AYMk,2022-11-23,0.0,-0.05
3751, What to Expect in 2015,2022-11-24,0.0,0.0
3752, Ive tried turning it off and on whats my problem here,2022-11-24,-0.4019,0.0
3753, Ive tried turning it off and on whats my problem here,2022-11-24,-0.4019,0.0
3754,APPLE  Fibonacci Technicals Levels  Intraday  Update  AAPL aapl,2022-11-25,0.0,0.0
3755, Translate Your App Success story from TAUS member   go global with  ,2022-11-25,0.5719,0.15
3756,The best  iPhone apps for 2014,2022-11-25,0.6369,1.0
3757, Protesters stage DieIn protests in  store in NYC Is it me or is this anger misplaced RETWEET if you agree,2022-11-25,-0.6883,-0.44999999999999996
3758,brooklyn is changing  store is heading to BK,2022-11-26,0.0,0.0
3759, whatever it takes to bring this stock down youll do it Nothing is too dumb AAPL ,2022-11-26,0.4023,-0.2652777777777778
3760,iPod Lawsuit Loses Last Plaintiff as Judge Discusses Halt Amid Search for Replacements AAPL,2022-11-26,-0.4939,-0.15
3761,Confirmed Bose speakers returning to Apple Stores after removal earlier this year  AAPL BeatsElectronics,2022-11-27,0.0,0.2
3762,Apple Retailers Teaching Free Hour of Code    HourOfCode ,2022-11-27,0.5106,0.4
3763, Ive tried turning it off and on whats my problem here,2022-11-27,-0.4019,0.0
3764, you made a mistake Now itå«s time to Replace or Fix All 2011 Macbook Pro with Graphics Failure MBP2011,2022-11-27,-0.6908,-0.31666666666666665
3765,Use  Apples built in security feature to find your lost iPhone Tuesday 9 December,2022-11-28,0.0258,0.0
3766,APPLE Intraday Comments  Updated RANGE   PREMIUM USERS  aapl Stockaction trading Stocks MKt,2022-11-28,0.0,0.0
3767, apple tech support is so nice Free stuff Sucks about the ringtone issue though,2022-11-28,0.7828,0.2333333333333333
3768,Hurry up  Working hours a day on this laptop is killing my neck IWantMyNewiMacNow,2022-11-28,-0.6597,0.0
3769,Apple Releases iOS 812 With Fix for Disappearing Ringtone Issue AAPL,2022-11-29,0.0,0.0
3770,Our new  treadmills getting assembled Could only be better if  CarPlay was compatible,2022-11-29,0.4404,0.21212121212121213
3771, If simplicity was hard to charge for why is AAPL the most valuable company ipad,2022-11-29,0.4576,0.10416666666666666
3772,What to expect from Apple in 2015 AAPL aapl,2022-11-30,0.0,0.0
3773,APPLE  Fibonacci Technicals Levels  Intraday  Update  AAPL aapl,2022-11-30,0.0,0.0
3774,Literally have been trying to get my  ID reenabled since November Why in the actual fuck is this so difficult,2022-11-30,-0.7745,-0.3
3775, WHY CANT I JUST DATE ME WHY CANT I CLONE ME come thru ,2022-11-30,0.0,0.0
3776,Confirmed Bose speakers returning to Apple Stores   AAPL BeatsElectronics,2022-12-01,0.0,0.4
3777,Jeff Daniels in Talks to Play Former Apple CEO John Sculley in Aaron Sorkins Steve Jobs Movie Mac Blog AAPL,2022-12-01,0.34,0.0
3778,AAPLApple products may have Bah Humbug holiday Surveyhttptcov0pgoghDwd,2022-12-01,0.4019,0.0
3779, Ive tried turning it off and on whats my problem here,2022-12-02,-0.4019,0.0
3780,APPLE  Fibonacci Technicals Levels  Intraday  Update  AAPL aapl,2022-12-02,0.0,0.0
3781,Definitely upgrading from want to need  imac  Best Buy,2022-12-02,0.802,0.5
3782,Have just cashed out the AAPL CFD  from 110 to 113 inside 4 hours  be brave sometimes,2022-12-02,0.5267,0.8
3783,Did Apple drop Google Maps for good Apple Maps now rolling out on  AAPL,2022-12-03,0.2023,0.7
3784,Please  make the green button do what it used to do Full screen is the exception not the rule whomovedmycheese,2022-12-03,0.3182,0.07499999999999998
3785,Apple releases iOS 812 with fixes for bugs including ringtone issues  AAPL CompanyCheck,2022-12-03,0.0,0.0
3786,Pencil Skirt and Pacifier Tech Tuesday All About the Leather,2022-12-04,0.0,0.0
3787,Apple iPod class action trial to continue temporarily without a plaintiff  AAPL aapl,2022-12-04,0.0,0.1
3788,another fucking software update really ,2022-12-04,0.0,-0.19999999999999998
3789,Apple Transitions Find My iPhone Web Maps for From Google to Apple iOS Blog AAPL,2022-12-04,0.0,0.0
3790,Five Apple predictions for 2015 I disagree absolutely apple will have an incredible holiday season aapl 130,2022-12-05,0.101,0.55
3791,It looked like AAPL was going to be down again today but it made a turn for the positive,2022-12-05,0.7684,0.035858585858585854
3792,Best of stakeholderengagement in 14         ,2022-12-05,0.6369,1.0
3793,MT  Best of stakeholderengagement in 14       ,2022-12-06,0.6369,1.0
3794, Sales IMac 24inch 2007 updated with Yosi great family device refurbished å£33000 3 Month Warranty,2022-12-06,0.6249,0.8
3795,Thank u  I can now compile all of the pics that i communicate with in one place,2022-12-06,0.3612,0.0
3796, cook its 28 mb  Why do i need WiFi to install it,2022-12-06,0.0,0.0
3797,Just been handed this  device to fix m owner doesnt fancy waiting  nowounder,2022-12-07,0.0,0.0
3798,Dear Santa All I want for Christmas is for  to send my iPhone ordered 929,2022-12-07,0.4404,0.0
3799,YES  wollman No  dont remind me tomorrow Just fing TELL ME what the updates you want to install actually ARE,2022-12-07,0.368,0.0
3800,Please  dont go the way  has gone with their iOS release notes  We DESERVE to know whats happening with our gear,2022-12-08,0.3182,0.0
3801,Apple Inc is Catching up on iPhone 6 Supply But Still Lagging Demand  AAPL aapl,2022-12-08,-0.5267,0.6
3802,AAPLA Year Later Microsofts Nokia Acquisition Makes Sensehttptcoa56cvaWoRo,2022-12-08,0.0,0.0
3803,LastPass Debuts AutoPassword Change Feature for Easy Password Changes Mac Blog AAPL,2022-12-08,0.4404,0.43333333333333335
3804,Gave  over 3k for a computer weeks agoand still nothing Awesome,2022-12-09,-0.5096,1.0
3805,Happy Monday My camera on my fancy  iPhone6Plus suddenly stopped working this weekend so instead  I meme,2022-12-09,0.4215,0.4
3806,I called Operator  to speak to someone about Corp funding the Frank O Geary baseball stadium in St Pete FL Shehungup cook  HELP,2022-12-09,0.5319,0.0
3807,elevate is s pick for number one iPhone app of the year,2022-12-09,0.0772,0.0
3808,APPLE  Fibonacci Technicals Levels  Intraday  Update  AAPL aapl,2022-12-10,0.0,0.0
3809,BLOCK TRADE detected in AAPL,2022-12-10,-0.5622,0.0
3810,"We hope  doesnt use glass for their new Store in Williamsburg 

We are afraid The Sikrikim and Tzimerman will break it",2022-12-10,0.4404,-0.2318181818181818
3811, why did you make it so difficult to get help with your products  I just wasted 45 minutes of my life online and still am nowhere,2022-12-11,-0.5777,-0.35
3812, cofounder Steve Wozniak talks about Steve Jobs amp Apples early days via,2022-12-11,0.0,0.1
3813,My phone went from 78 to 21  please tell me how that is mathematically possible,2022-12-11,0.3182,0.0
3814,Average Mac User Faced Nine Malware Threats Last Year but OS X Remains Minor Target Mac Blog AAPL,2022-12-11,-0.2263,-0.06666666666666667
3815,Zoonova WhatIf analysis AAPL LNKD FB GOOGL TSLA Stocks Options Bonds FRN MM  10 bps Vol  20 Nasdaq 4500,2022-12-12,0.0,0.0
3816, My phone went from 78 to 21  please tell me how that is mathematically possible,2022-12-12,0.3182,0.0
3817,Why Apple Watch May Be a Luxury Fashion Hit  AAPL aapl,2022-12-12,0.0,0.0
3818,  pioneer Bill Fernandez on  Glass Oculus Rift and the look of the future innovation,2022-12-13,0.3818,0.0
3819,Fuck this is the third charger Ive broke in like two months  u suck and you know it,2022-12-13,-0.7717,-0.2
3820,Here are the top apps for the iPhone according to technologya,2022-12-13,0.2023,0.5
3821,CNBCTV  Whats driving Apple down aapl,2022-12-13,0.0,-0.15555555555555556
3822,APPLE  Fibonacci Technicals Levels  LAST Intraday  Update  AAPL aapl,2022-12-14,0.0,0.0
3823,13 left what even is this shit ,2022-12-14,-0.6428,-0.1
3824,Finally got my iPhone 6   Such a relief after using my 4 for months,2022-12-14,0.4767,0.0
3825,Five Apple predictions for 2015 AAPL aapl,2022-12-15,0.0,0.0
3826, Ive tried turning it off and on whats my problem here,2022-12-15,-0.4019,0.0
3827,  is it your mothers,2022-12-15,0.0,0.0
3828, store on 5th ave,2022-12-15,0.0,0.0
3829,Opening a new nonApple device reminds what an amazing job  does with outofboxexperience Pono Arrived Confused,2022-12-16,0.3612,0.11212121212121214
3830,Cmon  Im ready to buy your watch Hurry up applewatch,2022-12-16,0.3612,0.2
3831,AAPLHeres Apples Idea For A 3D iPhone DisplayhttptcoGRxKXAbO3h,2022-12-16,0.0,0.0
3832,had android chargers for years amp theyre still top tier please keep up ,2022-12-17,0.4767,0.5
3833,APPLE Intraday Comments  LAST Update  PREMIUM USERS  aapl Stockaction trading Stocks MKt,2022-12-17,0.0,0.0
3834, please ban After School and Yik Yak apps from iTunesApp Store These are apps being used for anonymous bullying amp threats,2022-12-17,-0.8402,0.0
3835,  watch it,2022-12-17,0.0,0.0
3836, recruiting luxury executives for iwatch Ill make it easy for them just get celebrities to wear them,2022-12-18,0.0258,-0.033333333333333326
3837,  whore you talking to,2022-12-18,-0.6486,0.0
3838,AppleDec 9 Trading Daily Profit 348sh Weekly Profits of 626sh  aapl Stockaction trading Stocks MKt,2022-12-18,0.7003,0.0
3839,  you lol,2022-12-19,0.4215,0.8
3840,Lets go shopping,2022-12-19,0.0,0.0
3841, Ive tried turning it off and on whats my problem here,2022-12-19,-0.4019,0.0
3842,  how if Im an apple supporter,2022-12-19,0.2732,0.0
3843,  because you know you dont want none,2022-12-20,-0.0572,0.0
3844,Thinking of upgrading to Yosemite Think twice Its not for everyone ASMSG ,2022-12-20,0.0,0.0
3845,media reports say that  is hiring pros from the fashion and retail industry  wearabletechnology is fashion,2022-12-20,0.0,0.0
3846, Protesters stage DieIn protests in  store in NYC Is it me or is this anger misplaced RETWEET if you agree,2022-12-20,-0.6883,-0.44999999999999996
3847,"proof  does not use its own products freaking MAIL shows up in SEARCH FOR FILE in the FINDER

nut kicks",2022-12-21,-0.4215,0.6
3848,  DOIS,2022-12-21,0.0,0.0
3849,really  your search tool is USELESS nut kicks,2022-12-21,-0.5473,-0.15
3850,Ur minute has been about 10 minutes,2022-12-22,0.0,0.0
3851,  TRES,2022-12-22,0.0,0.0
3852, Protesters stage DieIn protests in  store in NYC Is it me or is this anger misplaced RETWEET if you agree,2022-12-22,-0.6883,-0.44999999999999996
3853,So  just gave me a huge middle finger to the face,2022-12-22,0.3182,0.19999999999999998
3854, Thinking of upgrading to Yosemite Think twice Its not for everyone ASMSG ,2022-12-23,0.0,0.0
3855, Thinking of upgrading to Yosemite Think twice Its not for everyone ASMSG ,2022-12-23,0.0,0.0
3856,  tell them how ya really feel,2022-12-23,0.0,0.2
3857,why isnt group facetime a thing  wtf,2022-12-24,-0.5859,-0.5
3858,Apple Is Warming Up To Social Media Apple is hiring a social media guru in LA Will  finally tweetHer,2022-12-24,0.1531,0.022222222222222223
3859,Apple Is Warming Up To Social Media Apple is hiring a social media guru in LA Will  finally tweetHer,2022-12-24,0.1531,0.022222222222222223
3860,Apple Is Warming Up To Social Media Apple is hiring a social media guru in LA Will  finally tweetHer,2022-12-24,0.1531,0.022222222222222223
3861,Apple Is Warming Up To Social Media Apple is hiring a social media guru in LA Will  finally tweetHer,2022-12-25,0.1531,0.022222222222222223
3862,Apple Is Warming Up To Social Media Apple is hiring a social media guru in LA Will  finally tweetHer,2022-12-25,0.1531,0.022222222222222223
